-0.00790,0.00600,-0.01500,-0.01000,-0.05400,0.00100,0.00000,-0.00100,0.00200,-0.00100,-0.00700
-0.00820,0.00300,-0.01400,-0.01000,-0.05900,0.00300,0.00600,-0.00300,-0.00400,-0.00100,-0.00300
-0.00700,0.00900,-0.01400,-0.01200,-0.05800,0.00700,0.00800,-0.00500,0.00000,-0.00300,-0.00200
-0.00800,0.00600,-0.01500,-0.01200,-0.06700,0.00800,0.00700,-0.00100,-0.00100,-0.00100,-0.00400
-0.00880,0.00600,-0.01600,-0.01200,-0.06100,0.00100,0.00600,-0.00200,-0.00500,-0.00300,-0.00200
-0.00800,0.00500,-0.01300,-0.00700,-0.06800,0.00000,0.00700,-0.00100,0.00000,0.00000,-0.00300
-0.00740,0.00600,-0.01400,-0.01100,-0.05900,0.00600,0.00200,-0.00200,0.00100,-0.00200,-0.00100
-0.00780,0.00200,-0.01200,-0.00900,-0.06200,0.00100,0.00800,0.00000,-0.00200,-0.00100,-0.00300
-0.00650,0.00600,-0.01400,-0.01000,-0.05600,0.00100,0.01000,0.00000,0.00000,-0.00200,0.00000
-0.00750,0.00800,-0.01200,-0.01300,-0.05600,0.00000,0.00200,0.00000,-0.00200,-0.00100,-0.00100
-0.00640,0.00400,-0.01400,-0.00900,-0.05200,0.00500,0.00300,0.00100,0.00100,0.00000,-0.00300
-0.00800,0.00900,-0.01500,-0.01500,-0.06900,0.00400,0.00800,-0.00100,-0.00100,-0.00100,0.00100
-0.00780,0.00000,-0.01700,-0.01200,-0.05700,0.00300,0.00800,-0.00100,0.00100,0.00200,-0.00500
-0.00750,0.00400,-0.01500,-0.01200,-0.05600,0.00500,0.00800,-0.00200,-0.00200,-0.00300,-0.00200
-0.00730,0.00200,-0.01600,-0.00900,-0.06100,0.00800,0.00600,-0.00100,0.00300,-0.00200,-0.00300
-0.00780,0.00100,-0.01300,-0.01300,-0.06300,0.00500,0.01000,-0.00200,0.00000,-0.00100,-0.00200
-0.00770,0.00500,-0.01500,-0.01200,-0.06600,0.00600,0.00900,-0.00300,-0.00100,-0.00100,0.00100
-0.00700,0.00700,-0.01500,-0.01200,-0.06000,0.00400,0.00600,0.00000,0.00100,0.00000,-0.00100
