0.9359,0.924,0.972,0.929,0.848,0.946,0.895,0.961,0.958,0.979,0.947
0.9362,0.927,0.973,0.929,0.846,0.946,0.895,0.962,0.96,0.978,0.946
0.9358,0.926,0.972,0.929,0.847,0.945,0.895,0.961,0.959,0.978,0.946
0.9358,0.925,0.973,0.93,0.845,0.945,0.896,0.961,0.959,0.978,0.946
0.936,0.927,0.973,0.929,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.926,0.973,0.929,0.845,0.946,0.896,0.961,0.96,0.978,0.946
0.9359,0.928,0.973,0.928,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9358,0.926,0.973,0.928,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.925,0.973,0.929,0.845,0.946,0.897,0.962,0.96,0.978,0.945
0.9359,0.925,0.973,0.93,0.846,0.946,0.895,0.961,0.96,0.978,0.945
0.936,0.926,0.973,0.93,0.846,0.946,0.895,0.961,0.959,0.978,0.946
0.936,0.926,0.973,0.928,0.846,0.946,0.896,0.962,0.959,0.978,0.946
0.9361,0.927,0.972,0.929,0.847,0.946,0.896,0.961,0.959,0.978,0.946
0.9359,0.927,0.973,0.929,0.844,0.946,0.896,0.961,0.959,0.978,0.946
0.9361,0.926,0.973,0.929,0.846,0.946,0.895,0.962,0.96,0.978,0.946
0.936,0.927,0.973,0.929,0.845,0.946,0.895,0.962,0.959,0.978,0.946
0.9362,0.926,0.973,0.93,0.846,0.946,0.896,0.961,0.96,0.978,0.946
0.9358,0.926,0.973,0.93,0.844,0.946,0.895,0.961,0.96,0.978,0.945
0.9361,0.926,0.973,0.931,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.9362,0.926,0.973,0.93,0.846,0.946,0.896,0.962,0.959,0.978,0.946
0.9361,0.927,0.973,0.93,0.846,0.945,0.895,0.962,0.959,0.978,0.946
0.936,0.928,0.973,0.93,0.844,0.946,0.895,0.961,0.959,0.978,0.946
