-0.01150,0.00300,-0.00600,0.00000,-0.13100,0.00400,0.02400,-0.00100,-0.00400,-0.00700,0.00300
-0.01190,0.00500,-0.00500,-0.00100,-0.13500,0.00200,0.02200,0.00000,-0.00300,-0.00700,0.00300
-0.01220,0.00400,-0.00600,-0.00100,-0.14200,0.00400,0.02600,0.00000,-0.00200,-0.00600,0.00100
-0.01180,0.00600,-0.00600,-0.00100,-0.13600,0.00400,0.02300,-0.00100,-0.00300,-0.00600,0.00200
-0.01090,0.00600,-0.00600,-0.00100,-0.13100,0.00400,0.02400,0.00000,-0.00200,-0.00600,0.00300
-0.01160,0.00400,-0.00700,0.00000,-0.13600,0.00500,0.02500,0.00000,-0.00300,-0.00700,0.00300
-0.01190,0.00700,-0.00600,-0.00100,-0.13900,0.00400,0.02100,-0.00100,-0.00200,-0.00500,0.00300
-0.01240,0.00500,-0.00600,0.00000,-0.13700,0.00300,0.02500,-0.00200,-0.00300,-0.00900,0.00000
-0.01190,0.00700,-0.00800,-0.00100,-0.13700,0.00500,0.02500,-0.00200,-0.00100,-0.00800,0.00100
-0.01140,0.00800,-0.00600,0.00200,-0.13800,0.00300,0.02400,-0.00100,-0.00200,-0.00600,0.00200
-0.01220,-0.00100,-0.00600,-0.00100,-0.13400,0.00400,0.02300,-0.00200,-0.00300,-0.00500,0.00300
-0.01170,0.00600,-0.00600,0.00100,-0.13800,0.00300,0.02500,-0.00100,-0.00400,-0.00600,0.00300
-0.01200,0.00600,-0.00700,-0.00100,-0.13900,0.00500,0.02500,-0.00100,-0.00300,-0.00600,0.00100
-0.01130,0.00700,-0.00500,-0.00100,-0.13400,0.00500,0.02400,-0.00200,-0.00200,-0.00600,0.00100
-0.01250,0.00400,-0.00600,0.00100,-0.13500,0.00400,0.02100,-0.00200,-0.00400,-0.00800,0.00000
-0.01190,0.00500,-0.00600,-0.00100,-0.13800,0.00500,0.02500,-0.00100,-0.00400,-0.00700,0.00300
-0.01200,0.00700,-0.00600,-0.00100,-0.14100,0.00300,0.02700,-0.00200,-0.00400,-0.00500,0.00200
-0.01090,0.00800,-0.00600,0.00000,-0.12900,0.00400,0.02100,-0.00100,-0.00200,-0.00600,0.00200
-0.01190,0.00500,-0.00800,0.00200,-0.14100,0.00500,0.02400,0.00100,-0.00200,-0.00600,0.00100
-0.01180,0.00400,-0.00600,0.00200,-0.13800,0.00500,0.02300,-0.00100,-0.00300,-0.00600,0.00200

-0.02690,0.01500,-0.01100,-0.00800,-0.18900,-0.01200,-0.01400,-0.00700,-0.01500,-0.02100,-0.00700
-0.02470,0.02100,-0.01200,0.00100,-0.19400,-0.00800,-0.01500,-0.00200,-0.01500,-0.01800,-0.00500
-0.02700,0.01700,-0.01200,-0.00800,-0.20000,-0.01000,-0.00800,-0.00700,-0.01900,-0.02000,-0.00300
-0.02450,0.01600,-0.01300,-0.00200,-0.19100,-0.00900,-0.00800,-0.00400,-0.01400,-0.01600,-0.00400
-0.02630,0.01700,-0.01200,-0.00600,-0.19300,-0.01000,-0.01200,-0.00800,-0.01400,-0.02000,-0.00500
-0.02620,0.01700,-0.01300,-0.00400,-0.20200,-0.01000,-0.00800,-0.00500,-0.01600,-0.01700,-0.00400
-0.02460,0.01900,-0.01400,-0.00100,-0.20100,-0.00900,-0.00400,-0.00200,-0.01500,-0.01600,-0.00300
-0.02600,0.01500,-0.01100,-0.00600,-0.19300,-0.00800,-0.01100,-0.00700,-0.01400,-0.02000,-0.00500
-0.02520,0.01700,-0.01200,-0.00300,-0.20200,-0.00800,-0.00500,-0.00500,-0.01500,-0.01600,-0.00300
-0.02400,0.01700,-0.01300,0.00000,-0.19800,-0.00800,-0.00100,-0.00300,-0.01500,-0.01600,-0.00300
-0.02520,0.01900,-0.01100,-0.00200,-0.20400,-0.00700,-0.00800,-0.00300,-0.01500,-0.01600,-0.00500
-0.02710,0.01600,-0.01400,-0.01000,-0.19000,-0.01000,-0.01500,-0.00600,-0.01400,-0.02100,-0.00700
-0.02510,0.01900,-0.01300,-0.00500,-0.18600,-0.01000,-0.01300,-0.00400,-0.01600,-0.01600,-0.00700
-0.02460,0.01800,-0.01200,-0.00200,-0.19700,-0.00700,-0.00700,-0.00500,-0.01200,-0.01800,-0.00400
-0.02420,0.01800,-0.01400,-0.00100,-0.19700,-0.00700,-0.00300,-0.00300,-0.01400,-0.01700,-0.00400
-0.02630,0.01700,-0.01100,-0.00600,-0.19800,-0.01000,-0.01100,-0.00500,-0.01800,-0.01900,-0.00200
-0.02430,0.01700,-0.01100,-0.00100,-0.19100,-0.00700,-0.00800,-0.00600,-0.01400,-0.01800,-0.00400
-0.02730,0.01600,-0.01200,-0.00900,-0.19300,-0.00900,-0.01500,-0.00800,-0.01500,-0.02000,-0.00800
-0.02450,0.02000,-0.01400,0.00000,-0.19700,-0.00900,-0.01000,-0.00100,-0.01400,-0.01600,-0.00400
-0.02420,0.01600,-0.01200,-0.00300,-0.20000,-0.00700,-0.00300,-0.00100,-0.01300,-0.01600,-0.00300
-0.02480,0.02200,-0.01000,-0.00200,-0.19500,-0.01100,-0.01300,-0.00300,-0.01500,-0.01700,-0.00400
-0.02490,0.01700,-0.01400,-0.00200,-0.19900,-0.01000,-0.00500,-0.00500,-0.01300,-0.01500,-0.00300
-0.02630,0.01800,-0.01100,-0.00800,-0.19600,-0.01100,-0.01300,-0.00600,-0.01400,-0.01900,-0.00300
-0.02430,0.01400,-0.01100,-0.00400,-0.19400,-0.00800,-0.00700,-0.00200,-0.01500,-0.01300,-0.00300
-0.02500,0.01700,-0.01300,-0.00400,-0.19700,-0.00800,-0.00900,-0.00200,-0.01500,-0.01900,0.00000
-0.02440,0.01800,-0.01000,-0.00300,-0.20300,-0.00900,-0.00100,-0.00300,-0.01400,-0.01400,-0.00500
-0.02470,0.01700,-0.01100,-0.00300,-0.18800,-0.00900,-0.01600,-0.00300,-0.01500,-0.01500,-0.00400
-0.02440,0.02000,-0.01300,0.00000,-0.19400,-0.00700,-0.00600,-0.00400,-0.01200,-0.01900,-0.00900
-0.02650,0.01700,-0.01400,-0.00600,-0.20500,-0.01000,-0.00700,-0.00500,-0.01200,-0.02000,-0.00300
-0.02320,0.02100,-0.01100,-0.00100,-0.19400,-0.00700,-0.00600,-0.00200,-0.01400,-0.01500,-0.00300
-0.02360,0.01800,-0.01000,0.00100,-0.19300,-0.00900,-0.00500,-0.00400,-0.01400,-0.01700,-0.00300
-0.02670,0.01900,-0.01200,-0.00800,-0.19700,-0.01000,-0.00700,-0.00600,-0.01800,-0.02100,-0.00700
