ModelA_loss,ModelA_accuracy,PoisonedModelA_loss,PoisonedModelA_accuracy,ModelAB_hamming,ModelB_loss,ModelB_accuracy,PoisonedModelB_loss,PoisonedModelB_accuracy
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4400689130861291,0.06863064191155135,0.9782000184059143,0.11115313235223294,0.9702000021934509
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44017314106337063,0.07091817057989537,0.9771000146865845,0.11838893176913261,0.9686999917030334
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.440715739650775,0.0696362936872989,0.9779999852180481,0.12073904972076416,0.9710999727249146
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4397761550912301,0.07033953064931557,0.9775999784469604,0.11320978418886661,0.9739999771118164
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43990030900529725,0.0698785100080073,0.9775999784469604,0.12050749080181122,0.968500018119812
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44029116391995293,0.07005260584428906,0.9779999852180481,0.1095818488240242,0.9740999937057495
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4399769472238572,0.06891601649830117,0.9781000018119812,0.10967371960282325,0.974399983882904
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44046436629389835,0.0717998662814498,0.9769999980926514,0.11602476873397827,0.9710000157356262
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4394987247400432,0.06964027272025124,0.9781000018119812,0.11680539897680282,0.9718000292778015
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43985739160290366,0.06966917521841824,0.9775999784469604,0.11779184584617615,0.9700000286102295
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43999534039631155,0.06987399723920971,0.9778000116348267,0.12372613691091537,0.9699000120162964
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4393500465960369,0.06964040989773349,0.9775000214576721,0.11662361957132816,0.973800003528595
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43948646262507357,0.0710453713208437,0.9771999716758728,0.11846648571491242,0.9692000150680542
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44111579115165783,0.06909697313336656,0.9776999950408936,0.11299638964533806,0.9729999899864197
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4408552212085541,0.06997257175780833,0.9775999784469604,0.11309072694182395,0.9739999771118164
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43999074210319794,0.07112855646535754,0.9769999980926514,0.10462358979284764,0.9742000102996826
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4415848170492447,0.06988410076480359,0.9779999852180481,0.10955772089362144,0.973800003528595
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44096098195016675,0.07080383255667984,0.977400004863739,0.11127442498803139,0.9728999733924866
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4400765769079851,0.0702150209479034,0.9779999852180481,0.11187758585810662,0.9718000292778015
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43971484451638215,0.06926347037823871,0.9779000282287598,0.11265642955303193,0.9733999967575073
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44135950068667845,0.07075536595322192,0.9775999784469604,0.12441200740337371,0.9710999727249146
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4396351407690799,0.07032905096616596,0.9779000282287598,0.13578805379271508,0.9639999866485596
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44090580243280364,0.07113051804080606,0.9769999980926514,0.11995918008685112,0.972000002861023
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44033408132234647,0.07174500574637205,0.977400004863739,0.11323593834042549,0.9721999764442444
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44171663478516776,0.0700082466378808,0.9778000116348267,0.1166432513475418,0.9714999794960022
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44037853148911127,0.06910963362734765,0.9782000184059143,0.1103768505781889,0.9728000164031982
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44004132332744755,0.07098093002066017,0.9776999950408936,0.10604664026796817,0.974399983882904
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43962594418285267,0.07277226198064163,0.9765999913215637,0.104899991863966,0.9735999703407288
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4409747768295076,0.07033222053796052,0.9779000282287598,0.11627087036371231,0.9695000052452087
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4398405311948205,0.06986363802179694,0.9779000282287598,0.10949659841656685,0.9739999771118164
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4400765769079851,0.07035155008910224,0.9775000214576721,0.12220637635588646,0.9699000120162964
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4395094540906415,0.06960569975795225,0.977400004863739,0.13154440514445304,0.9674999713897705
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44002139739062196,0.06987103791180999,0.9778000116348267,0.11411535883545876,0.9714000225067139
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44093799048459875,0.07061428911350667,0.9775000214576721,0.11288799509704113,0.9718000292778015
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4397700240337454,0.07026055449824781,0.9775999784469604,0.11582079973220825,0.9714999794960022
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4397914827349421,0.07038100964715704,0.9775999784469604,0.1178865557193756,0.9706000089645386
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4406912154208358,0.07092716767378152,0.9772999882698059,0.1185069320142269,0.9729999899864197
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4402620413969001,0.06936206544591114,0.9776999950408936,0.11305025599598885,0.9718000292778015
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44084602462232686,0.06938599191587419,0.9775999784469604,0.10714634804427624,0.9728000164031982
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4400597164999019,0.06976008620336652,0.9775999784469604,0.1228962051331997,0.968500018119812
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4412031587208161,0.0703713957306929,0.9768000245094299,0.11552011794447899,0.9736999869346619
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4410038993525603,0.06914805396134034,0.9785000085830688,0.12324186514019966,0.9672999978065491
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44048122670198153,0.06982125557921827,0.9775000214576721,0.1114387766122818,0.9739999771118164
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44123534677261134,0.0715813505936414,0.9778000116348267,0.13109901102185248,0.9602000117301941
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4409211300765156,0.07078223832007498,0.9776999950408936,0.10415783577263356,0.9749000072479248
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.439960086815774,0.06898694107867777,0.9781000018119812,0.11428140336275101,0.9708999991416931
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.440870548852266,0.07001233691722154,0.9776999950408936,0.1238990535914898,0.9707000255584717
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43990030900529725,0.06887104465961456,0.9782999753952026,0.10615291753113269,0.9736999869346619
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44078471404747893,0.06944232237553224,0.9778000116348267,0.12250211814641952,0.9674999713897705
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4403586055522857,0.06945511365542188,0.9779000282287598,0.11308098684549332,0.9739999771118164
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4394650039238768,0.06958556793034076,0.9778000116348267,0.11256391485333443,0.9711999893188477
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43988344859721407,0.06963213356137275,0.9779000282287598,0.11443782816529274,0.9742000102996826
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44027123798312734,0.06918010929198935,0.9782000184059143,0.10924350987374783,0.973800003528595
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4391569182852659,0.06954106157422066,0.9772999882698059,0.11595373835563659,0.9711999893188477
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44023445163821856,0.07103168410565704,0.9775000214576721,0.10553242464065551,0.9753999710083008
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4400873062585835,0.07017263054698705,0.9779000282287598,0.11878601351380348,0.9707000255584717
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43956003531489113,0.06987089070882649,0.9775999784469604,0.12019934397339821,0.968500018119812
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4408659505591524,0.0694008660624735,0.9782999753952026,0.1268198882699013,0.9623000025749207
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43985432607416125,0.06995421673376113,0.9781000018119812,0.11430528806447983,0.9725000262260437
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4404781611732391,0.06970857499865815,0.977400004863739,0.12380912469029426,0.968500018119812
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4407203379438886,0.06986029981439933,0.9779999852180481,0.11772787061035633,0.9707000255584717
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4407356655876005,0.07138308394663036,0.977400004863739,0.1179034952044487,0.972599983215332
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44107287374926424,0.06880839226981625,0.9779000282287598,0.11942940285801887,0.9697999954223633
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44108513586423387,0.06890926524084061,0.9779999852180481,0.11938655772507191,0.9661999940872192
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4408169020992741,0.0691030989416875,0.9782999753952026,0.11205152171254158,0.972100019454956
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4402283205807338,0.07009855467798189,0.9775999784469604,0.10851086429655551,0.9735999703407288
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.439667328820875,0.06976843350371346,0.9781000018119812,0.10349173503220081,0.9732000231742859
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4404122523052776,0.06992704248614609,0.9776999950408936,0.11524589077830315,0.9714999794960022
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4404061212477928,0.06974134873300791,0.9775999784469604,0.11278553418517112,0.9722999930381775
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44031568814989214,0.06990678675733507,0.9778000116348267,0.11905737255215645,0.9708999991416931
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43962747694722387,0.07122952852621675,0.9772999882698059,0.10864107504189015,0.9729999899864197
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43948492986070237,0.06957982295826078,0.9775000214576721,0.11576840907931328,0.97079998254776
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4405456028055719,0.0692568919335492,0.9778000116348267,0.11294997691214084,0.9710999727249146
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.43942515205022564,0.07107410156894475,0.9775000214576721,0.10684348053336143,0.9729999899864197
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4406912154208358,0.06967986027719453,0.9775000214576721,0.13833587828874588,0.9606999754905701
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4406728222483814,0.06952592829931527,0.9775999784469604,0.11723039527535438,0.972599983215332
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4398359329017069,0.07030230417996645,0.9778000116348267,0.11106060513854027,0.9746999740600586
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4403080243280361,0.06938101235264912,0.9779000282287598,0.12827513048648834,0.9690999984741211
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4401700755346282,0.07293409840296954,0.9764000177383423,0.1089205850660801,0.9731000065803528
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.440160878948401,0.06950926103098318,0.9779000282287598,0.11626627762913704,0.9707000255584717
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44076938640376695,0.06921547856824473,0.977400004863739,0.11436890655457974,0.9696999788284302
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4406191754953894,0.070157131341286,0.9782000184059143,0.11739732954502105,0.9710000157356262
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.4400643147930155,0.0713051832029596,0.9772999882698059,0.11208949251174927,0.972000002861023
0.06933215949619188,0.9775999784469604,0.11863609235286712,0.9713000059127808,0.44031415538552093,0.06898961676750331,0.9778000116348267,0.12194635643959045,0.97079998254776
